"event-id","visible","timestamp","location-long","location-lat","comments","modelled","study-specific-measurement","tag-tech-spec","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name","OSU Ocean NPP 0.083deg 8d NPP","ETOPO1 Elevation","MODIS Ocean Aqua OceanColor 4km 8d Daytime SST"
"1940490289","true","2011-12-25 07:22:57.000","-0.6590265","-58.23314263","-40585.78518-3528373.517","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","154.9513585685668","-4302","NaN"
"1940490290","true","2011-12-25 07:52:57.000","-0.627821826","-58.31046209","-38565.23707-3519369.339","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4642","NaN"
"1940490291","true","2011-12-25 08:22:57.000","-0.633387066","-58.33392529","-38876.80745-3516627.304","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4754","NaN"
"1940490292","true","2011-12-25 08:52:57.000","-0.636494852","-58.34358765","-39055.02668-3515497.635","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4800","NaN"
"1940490293","true","2011-12-25 09:22:57.000","-0.621550212","-58.34370954","-38137.91265-3515493.478","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4782","NaN"
"1940490294","true","2011-12-25 09:52:57.000","-0.610648736","-58.34396457","-37468.71359-3515470.91","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4782","NaN"
"1940490295","true","2011-12-25 10:22:57.000","-0.600113854","-58.34446974","-36821.71154-3515418.79","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4758","NaN"
"1940490296","true","2011-12-25 10:52:57.000","-0.586549286","-58.33892445","-35996.07275-3516074.517","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4616","NaN"
"1940490297","true","2011-12-25 11:22:57.000","-0.573277104","-58.33344736","-35187.99219-3516721.93","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4647","NaN"
"1940490298","true","2011-12-25 11:52:57.000","-0.560498721","-58.33015532","-34407.43335-3517113.875","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4647","NaN"
"1940490299","true","2011-12-25 12:22:57.000","-0.547715025","-58.32847746","-33624.57447-3517317.275","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4704","NaN"
"1940490300","true","2011-12-25 12:52:57.000","-0.556834312","-58.35850258","-34150.34296-3513808.105","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4824","NaN"
"1940490301","true","2011-12-25 13:22:57.000","-0.54342632","-58.37613427","-33308.54997-3511758.704","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4844","NaN"
"1940490302","true","2011-12-25 13:52:57.000","-0.531606576","-58.37770397","-32582.39711-3511582.354","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4837","NaN"
"1940490303","true","2011-12-25 14:22:57.000","-0.523989351","-58.38602251","-32106.6709-3510616.098","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4847","NaN"
"1940490304","true","2011-12-25 14:52:57.000","-0.509655461","-58.3870811","-31227.30786-3510500.513","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4847","NaN"
"1940490305","true","2011-12-25 15:22:57.000","-0.491795827","-58.3835923","-30136.54428-3510917.123","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4840","NaN"
"1940490306","true","2011-12-25 15:52:57.000","-0.456967276","-58.29369927","-28086.01675-3521425.243","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4401","NaN"
"1940490307","true","2011-12-25 16:22:57.000","-0.48584955","-58.3303251","-29824.88184-3517135.905","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4674","NaN"
"1940490308","true","2011-12-25 16:52:57.000","-0.51723585","-58.3640142","-31716.05354-3513187.741","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4825","NaN"
"1940490309","true","2011-12-25 17:22:57.000","-0.59623738","-58.40160575","-36514.49196-3508754.788","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4588","NaN"
"1940490310","true","2011-12-25 17:52:57.000","-0.718945856","-58.45179983","-43955.51592-3502813.665","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4090","NaN"
"1940490311","true","2011-12-25 18:22:57.000","-0.794188608","-58.47197021","-48522.8816-3500400.587","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4045","NaN"
"1940490312","true","2011-12-25 18:52:57.000","-0.81782702","-58.46005361","-49986.86897-3501769.986","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4072","NaN"
"1940490313","true","2011-12-25 19:22:57.000","-0.922534482","-58.41085033","-56478.64092-3507411.56","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4775","NaN"
"1940490314","true","2011-12-25 19:52:57.000","-1.057877498","-58.35542132","-64883.02031-3513734.615","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","147.85155983353454","-4907","NaN"
"1940490315","true","2011-12-25 20:22:57.000","-1.290125997","-58.40679574","-78990.41237-3507449.934","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5025","NaN"
"1940490316","true","2011-12-25 20:52:57.000","-1.530857692","-58.40029638","-93746.69275-3507845.082","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4538","NaN"
"1940490317","true","2011-12-25 21:22:57.000","-1.575430256","-58.38997573","-96508.65506-3508974.762","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4575","NaN"
"1940490318","true","2011-12-25 21:52:57.000","-1.523786779","-58.38641924","-93356.84088-3509475.133","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4638","NaN"
"1940490319","true","2011-12-25 22:22:57.000","-1.532535089","-58.39217496","-93874.73009-3508789.53","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4538","NaN"
"1940490320","true","2011-12-25 22:52:57.000","-1.551641473","-58.39979439","-95020.72708-3507869.39","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4530","NaN"
"1940490321","true","2011-12-25 23:22:57.000","-1.55414413","-58.41125403","-95137.68923-3506528.782","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4442","NaN"
"1940490322","true","2011-12-25 23:52:57.000","-1.595038138","-58.41651111","-97623.32625-3505846.926","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4398","NaN"
"1940490323","true","2011-12-26 00:22:57.000","-1.587967004","-58.40718645","-97220.79863-3506946.365","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4495","NaN"
"1940490324","true","2011-12-26 00:52:57.000","-1.580763926","-58.41209734","-96764.10898-3506385.856","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4419","NaN"
"1940490325","true","2011-12-26 01:22:57.000","-1.549319379","-58.4271907","-94792.14546-3504678.319","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4368","NaN"
"1940490326","true","2011-12-26 01:52:57.000","-1.468764353","-58.4521201","-89790.11333-3501901.151","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4223","NaN"
"1940490327","true","2011-12-26 02:22:57.000","-1.459501953","-58.45925092","-89202.81275-3501084.167","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4151","NaN"
"1940490328","true","2011-12-26 02:52:57.000","-1.441149484","-58.46783317","-88056.19762-3500111.9","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4115","NaN"
"1940490329","true","2011-12-26 03:22:57.000","-1.439908151","-58.47583382","-87956.91892-3499180.994","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4040","NaN"
"1940490330","true","2011-12-26 03:52:57.000","-1.42834099","-58.48715738","-87217.56682-3497878.498","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4040","NaN"
"1940490331","true","2011-12-26 04:22:57.000","-1.426887274","-58.49488294","-87106.38358-3496980.048","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3975","NaN"
"1940490332","true","2011-12-26 04:52:57.000","-1.417966351","-58.50532244","-86531.77962-3495776.559","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3943","NaN"
"1940490333","true","2011-12-26 05:22:57.000","-1.409394964","-58.51433877","-85982.95455-3494738.409","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3854","NaN"
"1940490334","true","2011-12-26 05:52:57.000","-1.401704527","-58.52161423","-85493.12584-3493901.831","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3813","NaN"
"1940490335","true","2011-12-26 06:22:57.000","-1.392069445","-58.52932866","-84883.7243-3493016.927","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3685","NaN"
"1940490336","true","2011-12-26 06:52:57.000","-1.356221697","-58.54636461","-82651.25116-3491083.649","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3529","NaN"
"1940490337","true","2011-12-26 07:22:57.000","-1.338727008","-58.55339372","-81566.13426-3490289.455","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3551","NaN"
"1940490338","true","2011-12-26 07:52:57.000","-1.319709173","-58.55900297","-80392.55846-3489662.572","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3529","NaN"
"1940490339","true","2011-12-26 08:22:57.000","-1.297915623","-58.56215465","-79056.87007-3489325.571","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3602","NaN"
"1940490340","true","2011-12-26 08:52:57.000","-1.274499491","-58.56384268","-77626.43891-3489160.85","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3774","NaN"
"1940490341","true","2011-12-26 09:22:57.000","-1.251422639","-58.56417663","-76220.26334-3489152.91","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3861","NaN"
"1940490342","true","2011-12-26 09:52:57.000","-1.227647071","-58.56312455","-74775.01891-3489306.859","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3947","NaN"
"1940490343","true","2011-12-26 10:22:57.000","-1.204780581","-58.56042966","-73389.05185-3489650.523","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4105","NaN"
"1940490344","true","2011-12-26 10:52:57.000","-1.184005336","-58.55532981","-72135.99755-3490271.323","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4150","NaN"
"1940490345","true","2011-12-26 11:22:57.000","-1.165787945","-58.54887157","-71041.56875-3491046.856","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4217","NaN"
"1940490346","true","2011-12-26 11:52:57.000","-1.139485986","-58.55731675","-69419.39642-3490094.724","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4321","NaN"
"1940490347","true","2011-12-26 12:22:57.000","-1.139950487","-58.55822204","-69445.59124-3489988.642","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4321","NaN"
"1940490348","true","2011-12-26 12:52:57.000","-1.124877179","-58.54640809","-68554.48556-3491383.846","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4357","NaN"
"1940490349","true","2011-12-26 13:22:57.000","-1.112281557","-58.53392765","-67815.20144-3492853.664","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4340","NaN"
"1940490350","true","2011-12-26 13:52:57.000","-1.10974123","-58.53218091","-67664.28285-3493060.29","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4340","NaN"
"1940490351","true","2011-12-26 14:22:57.000","-1.103788512","-58.52070278","-67327.15368-3494405.385","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4354","NaN"
"1940490352","true","2011-12-26 14:52:57.000","-1.101132965","-58.50978346","-67189.66296-3495681.512","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4354","NaN"
"1940490353","true","2011-12-26 15:22:57.000","-1.101190608","-58.50041796","-67214.16832-3496773.356","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4358","NaN"
"1940490354","true","2011-12-26 15:52:57.000","-1.10116768","-58.4932637","-67228.80237-3497607.523","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4358","NaN"
"1940490355","true","2011-12-26 16:22:57.000","-1.100786729","-58.48765338","-67218.1165-3498262.116","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4388","NaN"
"1940490356","true","2011-12-26 16:52:57.000","-1.12669992","-58.46721891","-68847.13178-3500614.082","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4431","NaN"
"1940490357","true","2011-12-26 17:22:57.000","-1.145997778","-58.47490648","-70008.2417-3499694.278","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4403","NaN"
"1940490358","true","2011-12-26 17:52:57.000","-1.212821164","-58.47795435","-74082.32124-3499254.866","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4166","NaN"
"1940490359","true","2011-12-26 18:22:57.000","-1.313117438","-58.53617332","-80052.07572-3492332.734","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3668","NaN"
"1940490360","true","2011-12-26 18:52:57.000","-1.417888566","-58.50924011","-86515.72966-3495319.98","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3854","NaN"
"1940490361","true","2011-12-26 19:22:57.000","-1.47169387","-58.42638784","-90046.25447-3504897.155","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4312","NaN"
"1940490362","true","2011-12-26 19:52:57.000","-1.510372523","-58.34048194","-92676.47826-3514855.414","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","143.4814051835348","-4786","NaN"
"1940490363","true","2011-12-26 20:22:57.000","-1.610467681","-58.38090084","-98684.19726-3509973.501","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4511","NaN"
"1940490364","true","2011-12-26 20:52:57.000","-1.665112703","-58.27065208","-102405.627-3522739.503","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","165.86828511675728","-4676","NaN"
"1940490365","true","2011-12-26 21:22:57.000","-1.650777339","-58.21762796","-101702.5806-3528953.32","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","191.29811117943103","-4661","NaN"
"1940490366","true","2011-12-26 21:52:57.000","-1.663207855","-58.26392611","-102311.3006-3523527.783","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","170.6739754221485","-4676","NaN"
"1940490367","true","2011-12-26 22:22:57.000","-1.578318932","-58.24777741","-97142.69133-3525560.133","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","148.2298552431118","-4573","NaN"
"1940490368","true","2011-12-26 22:52:57.000","-1.440273291","-58.25053408","-88640.01626-3525462.203","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","143.61153799397897","-4386","NaN"
"1940490369","true","2011-12-26 23:22:57.000","-1.365588964","-58.45656905","-83471.55506-3501538.391","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4342","NaN"
"1940490370","true","2011-12-26 23:52:57.000","-1.154549169","-58.46388967","-70556.45978-3500968.423","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4403","NaN"
"1940490371","true","2011-12-27 00:22:57.000","-1.01656685","-58.46700311","-62118.62847-3500765.116","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4416","NaN"
"1940490372","true","2011-12-27 00:52:57.000","-0.957833387","-58.52868627","-58409.74436-3493634.816","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4172","NaN"
"1940490373","true","2011-12-27 01:22:57.000","-0.923017593","-58.58754789","-56176.28341-3486808.408","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4243","NaN"
"1940490374","true","2011-12-27 01:52:57.000","-0.91245136","-58.59654263","-55516.56459-3485770.394","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4285","NaN"
"1940490375","true","2011-12-27 02:22:57.000","-0.907669147","-58.59824301","-55222.48372-3485576.845","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4272","NaN"
"1940490376","true","2011-12-27 02:52:57.000","-0.89903221","-58.61766585","-54661.53684-3483321.61","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4300","NaN"
"1940490377","true","2011-12-27 03:22:57.000","-0.880740694","-58.66889852","-53457.72201-3477369.243","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4318","NaN"
"1940490378","true","2011-12-27 03:52:57.000","-0.878333465","-58.66724316","-53314.58024-3477564.347","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4318","NaN"
"1940490379","true","2011-12-27 04:22:57.000","-0.878528727","-58.66658957","-53327.59932-3477640.312","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4318","NaN"
"1940490380","true","2011-12-27 04:52:57.000","-0.880967176","-58.70157814","-53412.92609-3473561.952","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4394","NaN"
"1940490381","true","2011-12-27 05:22:57.000","-0.892688163","-58.86928976","-53819.22366-3454022.338","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4682","NaN"
"1940490382","true","2011-12-27 05:52:57.000","-0.930123501","-59.13640617","-55571.51699-3422914.998","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5043","NaN"
"1940490383","true","2011-12-27 06:22:57.000","-0.939053851","-59.39918223","-55604.62629-3392377.48","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5065","NaN"
"1940490384","true","2011-12-27 06:52:57.000","-0.925808912","-59.65929255","-54332.66762-3362207.436","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5640","NaN"
"1940490385","true","2011-12-27 07:22:57.000","-0.840898147","-59.90260327","-48935.98246-3334082.679","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5477","NaN"
"1940490386","true","2011-12-27 07:52:57.000","-0.590240187","-60.09007689","-34125.94111-3312555.252","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5519","NaN"
"1940490387","true","2011-12-27 08:22:57.000","-0.435753446","-60.33033887","-24982.77225-3284838.767","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5301","NaN"
"1940490388","true","2011-12-27 08:52:57.000","-0.400853154","-60.59812785","-22765.38101-3253907.215","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5085","NaN"
"1940490389","true","2011-12-27 09:22:57.000","-0.351348191","-60.8718731","-19760.15713-3222328.857","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5393","NaN"
